,id,nomeEleitoral,siglaPartido,UF,urlFoto,email,nomeCivil,escolaridade,ufNascimento,sexo
272,160534,Lauriete,PR,ES,https://www.camara.leg.br/internet/deputado/bandep/160534.jpg,dep.lauriete@camara.leg.br,LAURIETE RODRIGUES DE JESUS,Ensino Médio,ES,F
273,74585,Lincoln Portela,PR,MG,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,dep.lincolnportela@camara.leg.br,LINCOLN DINIZ PORTELA,Superior,MG,M
274,204485,Luiz Carlos Motta,PR,SP,https://www.camara.leg.br/internet/deputado/bandep/204485.jpg,dep.luizcarlosmotta@camara.leg.br,LUIZ CARLOS MOTTA,Superior,SP,M
275,162332,Luiz Nishimori,PR,PR,https://www.camara.leg.br/internet/deputado/bandep/162332.jpg,dep.luiznishimori@camara.leg.br,LUIZ HILOSHI NISHIMORI,Superior,PR,M
276,166402,Magda Mofatto,PR,GO,https://www.camara.leg.br/internet/deputado/bandep/166402.jpg,dep.magdamofatto@camara.leg.br,MAGDA MOFATTO HON,Ensino Fundamental,SP,F
277,204556,Marcelo Ramos,PR,AM,https://www.camara.leg.br/internet/deputado/bandep/204556.jpg,dep.marceloramos@camara.leg.br,MARCELO RAMOS RODRIGUES,Superior,AM,M
278,178983,Marcio Alvino,PR,SP,https://www.camara.leg.br/internet/deputado/bandep/178983.jpg,dep.marcioalvino@camara.leg.br,MARCIO LUIZ ALVINO DE SOUZA,Superior,SP,M
279,178985,Miguel Lombardi,PR,SP,https://www.camara.leg.br/internet/deputado/bandep/178985.jpg,dep.miguellombardi@camara.leg.br,MIGUEL LOMBARDI,Superior,SP,M
280,160558,Paulo Freire Costa,PR,SP,https://www.camara.leg.br/internet/deputado/bandep/160558.jpg,dep.paulofreirecosta@camara.leg.br,PAULO ROBERTO FREIRE DA COSTA,Superior,SP,M
281,204529,Policial Katia Sastre,PR,SP,https://www.camara.leg.br/internet/deputado/bandep/204529.jpg,dep.policialkatiasastre@camara.leg.br,KATIA DA SILVA SASTRE,Pós-Graduação,SP,F
282,204567,Raimundo Costa,PR,BA,https://www.camara.leg.br/internet/deputado/bandep/204567.jpg,dep.raimundocosta@camara.leg.br,RAIMUNDO MAGALHÃES COSTA,Superior,BA,M
283,178921,Sebastião Oliveira,PR,PE,https://www.camara.leg.br/internet/deputado/bandep/178921.jpg,dep.sebastiaooliveira@camara.leg.br,SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR,Superior,PE,M
284,204438,Sergio Toledo,PR,AL,https://www.camara.leg.br/internet/deputado/bandep/204438.jpg,dep.sergiotoledo@camara.leg.br,SERGIO TOLEDO DE ALBUQUERQUE,Superior,AL,M
285,178946,Soraya Santos,PR,RJ,https://www.camara.leg.br/internet/deputado/bandep/178946.jpg,dep.sorayasantos@camara.leg.br,SORAYA ALENCAR DOS SANTOS,Superior,RJ,F
286,160976,Tiririca,PR,SP,https://www.camara.leg.br/internet/deputado/bandep/160976.jpg,dep.tiririca@camara.leg.br,FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,Ensino Fundamental,CE,M
287,137070,Vicentinho Júnior,PR,TO,https://www.camara.leg.br/internet/deputado/bandep/137070.jpg,dep.vicentinhojunior@camara.leg.br,VICENTE ALVES DE OLIVEIRA JUNIOR,Superior Incompleto,GO,M
288,74043,Wellington Roberto,PR,PB,https://www.camara.leg.br/internet/deputado/bandep/74043.jpg,dep.wellingtonroberto@camara.leg.br,JOSÉ WELLINGTON ROBERTO,Superior Incompleto,PB,M
289,204517,Zé Vitor,PR,MG,https://www.camara.leg.br/internet/deputado/bandep/204517.jpg,dep.zevitor@camara.leg.br,JOSE VITOR DE RESENDE AGUIAR,Superior,MG,M
290,204353,Aline Gurgel,PRB,AP,https://www.camara.leg.br/internet/deputado/bandep/204353.jpg,dep.alinegurgel@camara.leg.br,ALINE PARANHOS VARONIL GURGEL,Superior,AP,F
291,204356,Amaro Neto,PRB,ES,https://www.camara.leg.br/internet/deputado/bandep/204356.jpg,dep.amaroneto@camara.leg.br,AMARO ROCHA NASCIMENTO NETO,Superior,ES,M
292,204414,Aroldo Martins,PRB,PR,https://www.camara.leg.br/internet/deputado/bandep/204414.jpg,dep.aroldomartins@camara.leg.br,JOSE AROLDO SOUZA MARTINS,Doutorado,SP,M
293,109429,Benes Leocádio,PRB,RN,https://www.camara.leg.br/internet/deputado/bandep/109429.jpg,dep.benesleocadio@camara.leg.br,LUIZ BENES LEOCADIO DE ARAUJO,Superior,RN,M
294,204572,Capitão Alberto Neto,PRB,AM,https://www.camara.leg.br/internet/deputado/bandep/204572.jpg,dep.capitaoalbertoneto@camara.leg.br,ALBERTO BARROS CAVALCANTE NETO,Pós-Graduação,CE,M
295,178962,Carlos Gomes,PRB,RS,https://www.camara.leg.br/internet/deputado/bandep/178962.jpg,dep.carlosgomes@camara.leg.br,ANTONIO CARLOS GOMES DA SILVA,Superior Incompleto,BA,M
296,73441,Celso Russomanno,PRB,SP,https://www.camara.leg.br/internet/deputado/bandep/73441.jpg,dep.celsorussomanno@camara.leg.br,CELSO UBIRAJARA RUSSOMANNO,Superior,SP,M
297,141408,Cleber Verde,PRB,MA,https://www.camara.leg.br/internet/deputado/bandep/141408.jpg,dep.cleberverde@camara.leg.br,CLEBER VERDE CORDEIRO MENDES,Superior,MA,M
298,218086,Ely Santos,PRB,SP,https://www.camara.leg.br/internet/deputado/bandep/218086.jpg,dep.elysantos@camara.leg.br,ELIANE DE SOUSA ALVES MACHADO,,SP,F
299,204491,Gilberto Abramo,PRB,MG,https://www.camara.leg.br/internet/deputado/bandep/204491.jpg,dep.gilbertoabramo@camara.leg.br,GILBERTO APARECIDO ABRAMO,Superior,SP,M
300,204373,Hélio Costa,PRB,SC,https://www.camara.leg.br/internet/deputado/bandep/204373.jpg,dep.heliocosta@camara.leg.br,HÉLIO FRANCISCO DA COSTA,Ensino Médio,SC,M
301,160674,Hugo Motta,PRB,PB,https://www.camara.leg.br/internet/deputado/bandep/160674.jpg,dep.hugomotta@camara.leg.br,HUGO MOTTA WANDERLEY DA NÓBREGA,Superior,PB,M
302,160531,Jhonatan de Jesus,PRB,RR,https://www.camara.leg.br/internet/deputado/bandep/160531.jpg,dep.jhonatandejesus@camara.leg.br,JOHNATHAN PEREIRA DE JESUS,Superior,RR,M
303,74366,João Campos,PRB,GO,https://www.camara.leg.br/internet/deputado/bandep/74366.jpg,dep.joaocampos@camara.leg.br,JOÃO CAMPOS DE ARAÚJO,Pós-Graduação,TO,M
304,205550,Jorge Braz,PRB,RJ,https://www.camara.leg.br/internet/deputado/bandep/205550.jpg,dep.jorgebraz@camara.leg.br,JORGE BRAZ DE OLIVEIRA,Superior Incompleto,MG,M
305,204372,Julio Cesar Ribeiro,PRB,DF,https://www.camara.leg.br/internet/deputado/bandep/204372.jpg,dep.juliocesarribeiro@camara.leg.br,JULIO CESAR RIBEIRO,Superior,SP,M
306,98057,Lafayette de Andrada,PRB,MG,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg,dep.lafayettedeandrada@camara.leg.br,LAFAYETTE LUIZ DOORGAL DE ANDRADA,Doutorado Incompleto,MG,M
307,204418,Luizão Goulart,PRB,PR,https://www.camara.leg.br/internet/deputado/bandep/204418.jpg,dep.luizaogoulart@camara.leg.br,LUIZ GOULARTE ALVES,Superior,PR,M
308,118594,Marcelo Squassoni,PRB,SP,https://www.camara.leg.br/internet/deputado/bandep/118594.jpg,dep.marcelosquassoni@camara.leg.br,MARCELO SQUASSONI,Superior,SP,M
309,150418,Márcio Marinho,PRB,BA,https://www.camara.leg.br/internet/deputado/bandep/150418.jpg,dep.marciomarinho@camara.leg.br,MÁRCIO CARLOS MARINHO,Superior,RJ,M
310,204506,Marcos Pereira,PRB,SP,https://www.camara.leg.br/internet/deputado/bandep/204506.jpg,dep.marcospereira@camara.leg.br,MARCOS ANTONIO PEREIRA,Pós-Graduação,ES,M
311,154178,Milton Vieira,PRB,SP,https://www.camara.leg.br/internet/deputado/bandep/154178.jpg,dep.miltonvieira@camara.leg.br,MILTON VIEIRA PINTO,Superior Incompleto,SP,M
312,204422,Ossesio Silva,PRB,PE,https://www.camara.leg.br/internet/deputado/bandep/204422.jpg,dep.ossesiosilva@camara.leg.br,OSSESIO JOSE DA SILVA,Superior Incompleto,RJ,M
313,178945,Rosangela Gomes,PRB,RJ,https://www.camara.leg.br/internet/deputado/bandep/178945.jpg,dep.rosangelagomes@camara.leg.br,ROSANGELA DE SOUZA GOMES,Pós-Graduação,RJ,F
314,204437,Severino Pessoa,PRB,AL,https://www.camara.leg.br/internet/deputado/bandep/204437.jpg,dep.severinopessoa@camara.leg.br,SEVERINO DE LIRA PESSÔA,Ensino Médio,AL,M
315,74356,Silas Câmara,PRB,AM,https://www.camara.leg.br/internet/deputado/bandep/74356.jpg,dep.silascamara@camara.leg.br,SILAS CÂMARA,Superior,AC,M
316,204425,Silvio Costa Filho,PRB,PE,https://www.camara.leg.br/internet/deputado/bandep/204425.jpg,dep.silviocostafilho@camara.leg.br,SILVIO SERAFIM COSTA FILHO,Superior,PE,M
317,178862,Tia Eron,PRB,BA,https://www.camara.leg.br/internet/deputado/bandep/178862.jpg,dep.tiaeron@camara.leg.br,ERONILDES VASCONCELOS CARVALHO,Superior,BA,F
318,204505,Vavá Martins,PRB,PA,https://www.camara.leg.br/internet/deputado/bandep/204505.jpg,dep.vavamartins@camara.leg.br,WAGNER BACH MARTINS,Superior,RS,M
319,141555,Vinicius Carvalho,PRB,SP,https://www.camara.leg.br/internet/deputado/bandep/141555.jpg,dep.viniciuscarvalho@camara.leg.br,VINICIUS RAPOZO DE CARVALHO,Mestrado,RJ,M
320,204379,Acácio Favacho,PROS,AP,https://www.camara.leg.br/internet/deputado/bandep/204379.jpg,dep.acaciofavacho@camara.leg.br,ACÁCIO DA SILVA FAVACHO NETO,Superior,AP,M
321,204487,Capitão Wagner,PROS,CE,https://www.camara.leg.br/internet/deputado/bandep/204487.jpg,dep.capitaowagner@camara.leg.br,WAGNER SOUSA GOMES,Superior,SP,M
322,213762,Carla Dickson,PROS,RN,https://www.camara.leg.br/internet/deputado/bandep/213762.jpg,dep.carladickson@camara.leg.br,HILKEA CARLA DE SOUZA MEDEIROS LIMA,Superior,PA,F
323,178939,Clarissa Garotinho,PROS,RJ,https://www.camara.leg.br/internet/deputado/bandep/178939.jpg,dep.clarissagarotinho@camara.leg.br,CLARISSA BARROS ASSED MATHEUS DE OLIVEIRA,Superior,RJ,F
324,160640,Eros Biondini,PROS,MG,https://www.camara.leg.br/internet/deputado/bandep/160640.jpg,dep.erosbiondini@camara.leg.br,EROS FERREIRA BIONDINI,Pós-Graduação,MG,M
325,74200,Gastão Vieira,PROS,MA,https://www.camara.leg.br/internet/deputado/bandep/74200.jpg,dep.gastaovieira@camara.leg.br,GASTÃO DIAS VIEIRA,Superior,MA,M
326,178934,Toninho Wandscheer,PROS,PR,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg,dep.toninhowandscheer@camara.leg.br,ANTONIO WANDSCHEER,Superior,PR,M
327,178863,Uldurico Junior,PROS,BA,https://www.camara.leg.br/internet/deputado/bandep/178863.jpg,dep.ulduricojunior@camara.leg.br,ULDURICO ALENCAR PINTO,Superior,DF,M
328,195866,Vaidon Oliveira,PROS,CE,https://www.camara.leg.br/internet/deputado/bandep/195866.jpg,dep.vaidonoliveira@camara.leg.br,FRANCISCO VAIDON OLIVEIRA,Ensino Médio,CE,M
329,160518,Weliton Prado,PROS,MG,https://www.camara.leg.br/internet/deputado/bandep/160518.jpg,dep.welitonprado@camara.leg.br,WELITON FERNANDES PRADO,Superior,MG,M
330,204413,Alcides Rodrigues,PRP,GO,https://www.camara.leg.br/internet/deputado/bandep/204413.jpg,dep.alcidesrodrigues@camara.leg.br,ALCIDES RODRIGUES FILHO,Superior,GO,M
331,204374,Bia Kicis,PRP,DF,https://www.camara.leg.br/internet/deputado/bandep/204374.jpg,dep.biakicis@camara.leg.br,BEATRIZ KICIS TORRENTS DE SORDI,Superior,RJ,F
332,204567,Raimundo Costa,PRP,BA,https://www.camara.leg.br/internet/deputado/bandep/204567.jpg,dep.raimundocosta@camara.leg.br,RAIMUNDO MAGALHÃES COSTA,Superior,BA,M
333,215042,Ricardo da Karol,PRP,RJ,https://www.camara.leg.br/internet/deputado/bandep/215042.jpg,dep.ricardodakarol@camara.leg.br,RICARDO CORREA DE BARROS,Ensino Médio,RJ,M
334,160511,Alessandro Molon,PSB,RJ,https://www.camara.leg.br/internet/deputado/bandep/160511.jpg,dep.alessandromolon@camara.leg.br,ALESSANDRO LUCCIOLA MOLON,Mestrado,MG,M
335,178927,Aliel Machado,PSB,PR,https://www.camara.leg.br/internet/deputado/bandep/178927.jpg,dep.alielmachado@camara.leg.br,ALIEL MACHADO BARK,Superior Incompleto,PR,M
336,74459,Átila Lira,PSB,PI,https://www.camara.leg.br/internet/deputado/bandep/74459.jpg,dep.atilalira@camara.leg.br,ÁTILA FREITAS LIRA,Pós-Graduação,PI,M
337,204561,Bira do Pindaré,PSB,MA,https://www.camara.leg.br/internet/deputado/bandep/204561.jpg,dep.biradopindare@camara.leg.br,UBIRAJARA DO PINDARÉ ALMEIDA SOUSA,Mestrado,MA,M
338,204352,Camilo Capiberibe,PSB,AP,https://www.camara.leg.br/internet/deputado/bandep/204352.jpg,dep.camilocapiberibe@camara.leg.br,CARLOS CAMILO GÓES CAPIBERIBE,Superior,,M
339,204499,Cássio Andrade,PSB,PA,https://www.camara.leg.br/internet/deputado/bandep/204499.jpg,dep.cassioandrade@camara.leg.br,CASSIO COELHO ANDRADE,Superior,BA,M
340,160528,Danilo Cabral,PSB,PE,https://www.camara.leg.br/internet/deputado/bandep/160528.jpg,dep.danilocabral@camara.leg.br,DANILO JORGE DE BARROS CABRAL,Pós-Graduação,PE,M
341,204542,Denis Bezerra,PSB,CE,https://www.camara.leg.br/internet/deputado/bandep/204542.jpg,dep.denisbezerra@camara.leg.br,DENIS ANDERSON DA ROCHA BEZERRA,Superior,CE,M
342,204389,Elias Vaz,PSB,GO,https://www.camara.leg.br/internet/deputado/bandep/204389.jpg,dep.eliasvaz@camara.leg.br,ELIAS VAZ DE ANDRADE,Superior,GO,M
343,161550,Emidinho Madeira,PSB,MG,https://www.camara.leg.br/internet/deputado/bandep/161550.jpg,dep.emidinhomadeira@camara.leg.br,EMIDIO ALVES MADEIRA JUNIOR,Ensino Fundamental,MG,M
344,72442,Felipe Carreras,PSB,PE,https://www.camara.leg.br/internet/deputado/bandep/72442.jpg,dep.felipecarreras@camara.leg.br,FELIPE AUGUSTO LYRA CARRERAS,Superior Incompleto,PE,M
345,204371,Felipe Rigoni,PSB,ES,https://www.camara.leg.br/internet/deputado/bandep/204371.jpg,dep.feliperigoni@camara.leg.br,FELIPE RIGONI LOPES,Mestrado,ES,M
346,204394,Gervásio Maia,PSB,PB,https://www.camara.leg.br/internet/deputado/bandep/204394.jpg,dep.gervasiomaia@camara.leg.br,GERVÁSIO AGRIPINO MAIA,Superior,SP,M
347,74419,Gonzaga Patriota,PSB,PE,https://www.camara.leg.br/internet/deputado/bandep/74419.jpg,dep.gonzagapatriota@camara.leg.br,LUIZ GONZAGA PATRIOTA,Doutorado,PE,M
348,178964,Heitor Schuch,PSB,RS,https://www.camara.leg.br/internet/deputado/bandep/178964.jpg,dep.heitorschuch@camara.leg.br,HEITOR JOSE SCHUCH,Superior Incompleto,RS,M
349,74273,Jefferson Campos,PSB,SP,https://www.camara.leg.br/internet/deputado/bandep/74273.jpg,dep.jeffersoncampos@camara.leg.br,JEFFERSON ALVES DE CAMPOS,Superior,SP,M
350,73586,Júlio Delgado,PSB,MG,https://www.camara.leg.br/internet/deputado/bandep/73586.jpg,dep.juliodelgado@camara.leg.br,JÚLIO CÉSAR DELGADO,Pós-Graduação,MG,M
351,139285,Lídice da Mata,PSB,BA,https://www.camara.leg.br/internet/deputado/bandep/139285.jpg,dep.lidicedamata@camara.leg.br,LÍDICE DA MATA E SOUZA,Superior,BA,F
352,204405,Liziane Bayer,PSB,RS,https://www.camara.leg.br/internet/deputado/bandep/204405.jpg,dep.lizianebayer@camara.leg.br,LIZIANE BAYER DA COSTA,Superior Incompleto,RS,F
353,178931,Luciano Ducci,PSB,PR,https://www.camara.leg.br/internet/deputado/bandep/178931.jpg,dep.lucianoducci@camara.leg.br,LUCIANO DUCCI,Superior,PR,M
354,76874,Marcelo Freixo,PSB,RJ,https://www.camara.leg.br/internet/deputado/bandep/76874.jpg,dep.marcelofreixo@camara.leg.br,MARCELO RIBEIRO FREIXO,Superior,RJ,M
355,204558,Marcelo Nilo,PSB,BA,https://www.camara.leg.br/internet/deputado/bandep/204558.jpg,dep.marcelonilo@camara.leg.br,JOSÉ MARCELO DO NASCIMENTO NILO,Superior,BA,M
356,141508,Mauro Nazif,PSB,RO,https://www.camara.leg.br/internet/deputado/bandep/141508.jpg,dep.mauronazif@camara.leg.br,MAURO NAZIF RASUL,Superior,RJ,M
357,92172,Milton Coelho,PSB,PE,https://www.camara.leg.br/internet/deputado/bandep/92172.jpg,dep.miltoncoelho@camara.leg.br,MILTON COELHO DA SILVA NETO,Superior,MA,M
358,178951,Rafael Motta,PSB,RN,https://www.camara.leg.br/internet/deputado/bandep/178951.jpg,dep.rafaelmotta@camara.leg.br,RAFAEL HUETE DA MOTTA,Superior,RN,M
359,213274,Ricardo Silva,PSB,SP,https://www.camara.leg.br/internet/deputado/bandep/213274.jpg,dep.ricardosilva@camara.leg.br,RICARDO AUGUSTO MACHADO DA SILVA,Superior,SP,M
360,204530,Rodrigo Agostinho,PSB,SP,https://www.camara.leg.br/internet/deputado/bandep/204530.jpg,dep.rodrigoagostinho@camara.leg.br,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,Mestrado,SP,M
361,204366,Rodrigo Coelho,PSB,SC,https://www.camara.leg.br/internet/deputado/bandep/204366.jpg,dep.rodrigocoelho@camara.leg.br,RODRIGO COELHO,Pós-Graduação,SC,M
362,204525,Rosana Valle,PSB,SP,https://www.camara.leg.br/internet/deputado/bandep/204525.jpg,dep.rosanavalle@camara.leg.br,ROSANA DE OLIVEIRA VALLE,Superior,SP,F
363,204534,Tabata Amaral,PSB,SP,https://www.camara.leg.br/internet/deputado/bandep/204534.jpg,dep.tabataamaral@camara.leg.br,TABATA CLAUDIA AMARAL DE PONTES,Superior,SP,F
364,178922,Tadeu Alencar,PSB,PE,https://www.camara.leg.br/internet/deputado/bandep/178922.jpg,dep.tadeualencar@camara.leg.br,FRANCISCO TADEU BARBOSA DE ALENCAR,Superior,CE,M
365,206231,Ted Conti,PSB,ES,https://www.camara.leg.br/internet/deputado/bandep/206231.jpg,dep.tedconti@camara.leg.br,JOÃO BATISTA CONTI,Superior,ES,M
366,204483,Vilson da Fetaemg,PSB,MG,https://www.camara.leg.br/internet/deputado/bandep/204483.jpg,dep.vilsondafetaemg@camara.leg.br,VILSON LUIZ DA SILVA,Ensino Médio,MG,M
367,178881,Aluisio Mendes,PSC,MA,https://www.camara.leg.br/internet/deputado/bandep/178881.jpg,dep.aluisiomendes@camara.leg.br,ALUISIO GUIMARAES MENDES FILHO,Superior,MG,M
368,204423,André Ferreira,PSC,PE,https://www.camara.leg.br/internet/deputado/bandep/204423.jpg,dep.andreferreira@camara.leg.br,ANDRÉ FERREIRA RODRIGUES,Superior,PE,M
369,204482,Euclydes Pettersen,PSC,MG,https://www.camara.leg.br/internet/deputado/bandep/204482.jpg,dep.euclydespettersen@camara.leg.br,EUCLYDES MARCOS PETTERSEN NETO,Superior,MG,M
370,74270,Gilberto Nascimento,PSC,SP,https://www.camara.leg.br/internet/deputado/bandep/74270.jpg,dep.gilbertonascimento@camara.leg.br,GILBERTO NASCIMENTO SILVA,Superior,SP,M
371,204419,Glaustin da Fokus,PSC,GO,https://www.camara.leg.br/internet/deputado/bandep/204419.jpg,dep.glaustindafokus@camara.leg.br,GLAUSKSTON BATISTA RIOS,Superior,GO,M
372,160534,Lauriete,PSC,ES,https://www.camara.leg.br/internet/deputado/bandep/160534.jpg,dep.lauriete@camara.leg.br,LAURIETE RODRIGUES DE JESUS,Ensino Médio,ES,F
373,204363,Osires Damaso,PSC,TO,https://www.camara.leg.br/internet/deputado/bandep/204363.jpg,dep.osiresdamaso@camara.leg.br,OSIRES RODRIGUES DAMASO,Ensino Médio,GO,M
374,204441,Otoni de Paula,PSC,RJ,https://www.camara.leg.br/internet/deputado/bandep/204441.jpg,dep.otonidepaula@camara.leg.br,OTONI MOURA DE PAULO JUNIOR,Superior Incompleto,RJ,M
375,193726,Paulo Eduardo Martins,PSC,PR,https://www.camara.leg.br/internet/deputado/bandep/193726.jpg,dep.pauloeduardomartins@camara.leg.br,PAULO EDUARDO LIMA MARTINS,Superior,SP,M
376,217330,Pedro Dalua,PSC,AP,https://www.camara.leg.br/internet/deputado/bandep/217330.jpg,dep.pedrodalua@camara.leg.br,PEDRO DOS SANTOS MARTINS,Ensino Médio,PA,M
377,215042,Ricardo da Karol,PSC,RJ,https://www.camara.leg.br/internet/deputado/bandep/215042.jpg,dep.ricardodakarol@camara.leg.br,RICARDO CORREA DE BARROS,Ensino Médio,RJ,M
378,204385,Valdevan Noventa,PSC,SE,https://www.camara.leg.br/internet/deputado/bandep/204385.jpg,dep.valdevannoventa@camara.leg.br,José Valdevan de Jesus Santos,Ensino Médio,SE,M
379,74471,André de Paula,PSD,PE,https://www.camara.leg.br/internet/deputado/bandep/74471.jpg,dep.andredepaula@camara.leg.br,ANDRÉ CARLOS ALVES DE PAULA FILHO,Superior,PE,M
380,160553,Antonio Brito,PSD,BA,https://www.camara.leg.br/internet/deputado/bandep/160553.jpg,dep.antoniobrito@camara.leg.br,ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO,Pós-Graduação,BA,M
381,204504,Cezinha de Madureira,PSD,SP,https://www.camara.leg.br/internet/deputado/bandep/204504.jpg,dep.cezinhademadureira@camara.leg.br,ANTONIO CEZAR CORREIA FREIRE,Superior,BA,M
382,205476,Charles Fernandes,PSD,BA,https://www.camara.leg.br/internet/deputado/bandep/205476.jpg,dep.charlesfernandes@camara.leg.br,CHARLES FERNANDES SILVEIRA SANTANA,Superior,BA,M
383,116379,Darci de Matos,PSD,SC,https://www.camara.leg.br/internet/deputado/bandep/116379.jpg,dep.darcidematos@camara.leg.br,DARCI DE MATOS,Superior,PR,M
384,178908,Delegado Éder Mauro,PSD,PA,https://www.camara.leg.br/internet/deputado/bandep/178908.jpg,dep.delegadoedermauro@camara.leg.br,EDER MAURO CARDOSO BARRA,Superior,PA,M
385,160588,Diego Andrade,PSD,MG,https://www.camara.leg.br/internet/deputado/bandep/160588.jpg,dep.diegoandrade@camara.leg.br,DIEGO LEONARDO DE ANDRADE CARVALHO,Pós-Graduação,MG,M
386,143632,Domingos Neto,PSD,CE,https://www.camara.leg.br/internet/deputado/bandep/143632.jpg,dep.domingosneto@camara.leg.br,DOMINGOS GOMES DE AGUIAR NETO,Mestrado Incompleto,CE,M
387,204562,Edilázio Júnior,PSD,MA,https://www.camara.leg.br/internet/deputado/bandep/204562.jpg,dep.edilaziojunior@camara.leg.br,EDILAZIO GOMES DA SILVA JUNIOR,Pós-Graduação,MA,M
388,178953,Expedito Netto,PSD,RO,https://www.camara.leg.br/internet/deputado/bandep/178953.jpg,dep.expeditonetto@camara.leg.br,EXPEDITO GONCALVES FERREIRA NETTO,Mestrado Incompleto,RO,M
389,178969,Fábio Mitidieri,PSD,SE,https://www.camara.leg.br/internet/deputado/bandep/178969.jpg,dep.fabiomitidieri@camara.leg.br,FABIO CRUZ MITIDIERI,Superior,SE,M
390,160587,Fábio Trad,PSD,MS,https://www.camara.leg.br/internet/deputado/bandep/160587.jpg,dep.fabiotrad@camara.leg.br,FÁBIO RICARDO TRAD,Mestrado,MS,M
391,204392,Francisco Jr.,PSD,GO,https://www.camara.leg.br/internet/deputado/bandep/204392.jpg,dep.franciscojr@camara.leg.br,FRANCISCO RODRIGUES VALE JUNIOR,Mestrado,GO,M
392,204465,Haroldo Cathedral,PSD,RR,https://www.camara.leg.br/internet/deputado/bandep/204465.jpg,dep.haroldocathedral@camara.leg.br,HAROLDO ALVES CAMPOS,Pós-Graduação,MG,M
393,141450,Hugo Leal,PSD,RJ,https://www.camara.leg.br/internet/deputado/bandep/141450.jpg,dep.hugoleal@camara.leg.br,HUGO LEAL MELO DA SILVA,Pós-Graduação,MG,M
394,178910,Joaquim Passarinho,PSD,PA,https://www.camara.leg.br/internet/deputado/bandep/178910.jpg,dep.joaquimpassarinho@camara.leg.br,JOAQUIM PASSARINHO PINTO DE SOUZA PORTO,Superior,PA,M
395,217480,Jones Moura,PSD,RJ,https://www.camara.leg.br/internet/deputado/bandep/217480.jpg,dep.jonesmoura@camara.leg.br,JONES BARBOSA DE MOURA,,RJ,M
396,160619,José Nunes,PSD,BA,https://www.camara.leg.br/internet/deputado/bandep/160619.jpg,dep.josenunes@camara.leg.br,JOSÉ NUNES SOARES,Superior,PE,M
397,74317,Júlio Cesar,PSD,PI,https://www.camara.leg.br/internet/deputado/bandep/74317.jpg,dep.juliocesar@camara.leg.br,JÚLIO CÉSAR DE CARVALHO LIMA,Superior,PI,M
398,204497,Júnior Ferrari,PSD,PA,https://www.camara.leg.br/internet/deputado/bandep/204497.jpg,dep.juniorferrari@camara.leg.br,JOÃO FERRARI JÚNIOR,Superior,PA,M
399,204522,Marco Bertaiolli,PSD,SP,https://www.camara.leg.br/internet/deputado/bandep/204522.jpg,dep.marcobertaiolli@camara.leg.br,MARCO AURELIO BERTAIOLLI,Mestrado,SP,M
400,178843,Marx Beltrão,PSD,AL,https://www.camara.leg.br/internet/deputado/bandep/178843.jpg,dep.marxbeltrao@camara.leg.br,MARX BELTRÃO LIMA SIQUEIRA,Superior,AL,M
401,178895,Misael Varella,PSD,MG,https://www.camara.leg.br/internet/deputado/bandep/178895.jpg,dep.misaelvarella@camara.leg.br,MISAEL ARTUR FERREIRA VARELLA,Pós-Graduação,MG,M
402,74165,Neucimar Fraga,PSD,ES,https://www.camara.leg.br/internet/deputado/bandep/74165.jpg,dep.neucimarfraga@camara.leg.br,NEUCIMAR FERREIRA FRAGA,Superior Incompleto,BA,M
403,204573,Otto Alencar Filho,PSD,BA,https://www.camara.leg.br/internet/deputado/bandep/204573.jpg,dep.ottoalencarfilho@camara.leg.br,OTTO ROBERTO MENDONÇA DE ALENCAR FILHO,Pós-Graduação,BA,M
404,74574,Paulo Magalhães,PSD,BA,https://www.camara.leg.br/internet/deputado/bandep/74574.jpg,dep.paulomagalhaes@camara.leg.br,PAULO SÉRGIO PARANHOS DE MAGALHÃES,Superior,BA,M
405,216544,Paulo Vicente Caleffi,PSD,RS,https://www.camara.leg.br/internet/deputado/bandep/216544.jpg,dep.paulovicentecaleffi@camara.leg.br,PAULO VICENTE CALEFFI,Superior,RS,M
406,215045,Pedro Augusto Palareti,PSD,RJ,https://www.camara.leg.br/internet/deputado/bandep/215045.jpg,dep.pedroaugustopalareti@camara.leg.br,PEDRO AUGUSTO PALARETI,Ensino Médio,SP,M
407,205865,Reinhold Stephanes Junior,PSD,PR,https://www.camara.leg.br/internet/deputado/bandep/205865.jpg,dep.reinholdstephanesjunior@camara.leg.br,REINHOLD STEPHANES JUNIOR,Superior,PR,M
408,204362,Ricardo Guidi,PSD,SC,https://www.camara.leg.br/internet/deputado/bandep/204362.jpg,dep.ricardoguidi@camara.leg.br,RICARDO ZANATTA GUIDI,Pós-Graduação,SC,M
409,178930,Roman,PSD,PR,https://www.camara.leg.br/internet/deputado/bandep/178930.jpg,dep.roman@camara.leg.br,EVANDRO ROGERIO ROMAN,Doutorado,RS,M
